customer_id,name,dob,nationality,residency_country,jurisdiction_risk,account_type,occupation,source_of_funds,pep_flag,screening_result,device_count,join_date,kyc_status,risk_score,onboarding_decision
c5c5b37a-f85e-46a1-9dad-09b252c21221,Jordan Edwards,1997-11-01,Solomon,Solomon Islands,High,Personal,Doctor,Business Revenue,False,Clear,2,2025-11-03,Verified,Medium,Approved
764414fd-8ae7-49ed-9e8e-de0ba85c6e4a,Jose Travis,1970-09-15,Italy,Italy,Medium,Business,Teacher,Cash,False,Clear,4,2024-06-18,Verified,High,Manual Review
71299889-a01a-4992-bf9d-3e64c1a6423b,Cody Cox,1964-08-17,Canada,Canada,Low,Personal,Cash Courier,Savings,False,Clear,1,2023-06-22,Verified,Low,Approved
e17f29e1-7028-4046-89bc-473fed7bf656,Christina Dunn,1978-01-30,Marshall,Marshall Islands,Medium,Personal,Doctor,Salary,False,Clear,3,2025-02-11,Verified,Medium,Approved
b5b453ca-3d42-493c-8c9f-d3349bdf0377,Barbara Dudley,1990-12-17,Czech,Czech Republic,Low,Personal,Doctor,Inheritance,True,Confirmed Hit,1,2025-05-06,Verified,Medium,Manual Review
d7665cda-fe04-4059-b985-fb6217dc8eff,Juan Tran,1956-01-10,China,China,High,Personal,Real Estate Agent,Business Revenue,False,Clear,2,2024-08-01,Verified,Medium,Approved
eec259dc-7f95-497c-a76a-a6ced50755d9,Julia Wilson,1987-12-22,Malawi,Malawi,Medium,Personal,Engineer,Salary,False,Clear,2,2025-06-25,Verified,Low,Approved
78e3654b-faf1-4ff0-bb85-179ad5b077e0,Katrina Hill,1977-03-14,Dominican,Dominican Republic,Medium,Personal,Consultant,Salary,False,Clear,2,2025-09-04,Verified,Medium,Approved
bf0d073d-821c-4336-9970-cf60ebff8d15,Juan Reyes,1984-06-08,Greece,Greece,Low,Personal,Nurse,Salary,False,Clear,1,2023-08-01,Verified,Low,Approved
57021049-6a39-4aa6-9aba-c50dca3dd859,Sharon Hill,2005-02-17,and,Bosnia and Herzegovina,Low,Personal,Teacher,Salary,False,Clear,2,2023-02-04,Verified,Low,Approved
d664d264-4c6e-47ff-b9de-7a3a486822b9,Katie Hoover,1960-05-28,Sri,Sri Lanka,Medium,Business,Doctor,Salary,False,Clear,5,2025-03-13,Verified,Medium,Approved
7bfdcc12-89e0-4ab3-b250-ee18260a5962,Yvonne Burns,1988-11-12,Kazakhstan,Kazakhstan,Medium,Personal,Pawn Broker,Business Revenue,False,Clear,2,2025-10-22,Verified,Medium,Approved
de9e3757-5260-401e-aecf-67d2749176f4,Juan Daniels,1957-01-14,Algeria,Algeria,High,Personal,Crypto Trader,Salary,False,Clear,1,2024-05-21,Verified,Medium,Approved
69288e92-c68a-452f-9b23-aa8c3bcabf85,Michael Armstrong,1957-11-21,States,United States,Medium,Personal,Used Car Dealer,Salary,False,Clear,1,2023-02-11,Verified,Medium,Approved
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,Patrick Thornton,1976-01-09,Sweden,Sweden,Low,Personal,Importer/Exporter,Salary,False,Clear,2,2024-08-18,Verified,Low,Approved
2051acef-097a-4e10-b6fe-bc0e7ecddbaf,Samantha Pollard,1976-04-02,Rwanda,Rwanda,Medium,Business,Pawn Broker,Salary,False,Clear,2,2023-10-28,Verified,High,Manual Review
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,Leslie Kane,1959-03-17,Kingdom,United Kingdom,Low,Business,Freelancer,Salary,False,Clear,1,2025-06-30,Verified,Medium,Approved
f84f16b3-a79f-4faf-9ef5-768968f45bce,Joyce Bowen,1967-12-14,Rico,Puerto Rico,Low,Business,Crypto Trader,Salary,False,Clear,1,2023-04-14,Pending,Medium,Approved
65c17795-b155-46bc-9f8d-ed9756abf2f1,John Costa,2003-01-20,Aruba,Aruba,Medium,Personal,Nurse,Business Revenue,False,Clear,3,2024-01-22,Verified,Medium,Approved
f4427e0b-6148-4bb3-889b-78d5dbfdd97e,Sarah Phelps,1982-03-14,Senegal,Senegal,Medium,Personal,Software Developer,Salary,False,Clear,1,2023-12-27,Verified,Low,Approved
9e11d2cd-0930-4ef6-8a80-068ddf547e50,Nathan Malone,1980-05-24,Macedonia,North Macedonia,Low,Personal,Consultant,Salary,False,Clear,1,2025-06-22,Verified,Low,Approved
1723199d-bf2c-44a0-ba3c-8a71ff574e2b,Mark Mccall,1988-04-04,Kosovo,Kosovo,Low,Personal,Importer/Exporter,Business Revenue,True,Confirmed Hit,2,2025-03-08,Verified,Medium,Manual Review
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,Brett Schultz,1989-01-28,Latvia,Latvia,Low,Personal,Consultant,Salary,False,Potential Match,2,2025-08-04,Verified,Low,Manual Review
5bc440f1-4b1a-469b-8e5d-d462cbd00ef2,Stephanie Williams,1970-03-09,Tunisia,Tunisia,Medium,Personal,Nurse,Cash,False,Clear,3,2023-04-05,Pending,Medium,Approved
2e183554-cae2-4e66-ae8a-781390e0a95b,Charles Schmidt,1991-12-31,Croatia,Croatia,Medium,Personal,Software Developer,Salary,False,Clear,1,2025-07-20,Verified,Low,Approved
7f671eec-3da7-4577-aee1-e86b9ea556aa,Bob Pitts,2004-06-28,Jersey,Jersey,Low,Personal,Consultant,Salary,False,Clear,2,2025-04-03,Verified,Low,Approved
aab612c9-415d-474a-b5a6-69814104a8b5,Briana Murray,1963-08-23,Kenya,Kenya,High,Personal,Consultant,Savings,False,Clear,1,2025-02-12,Verified,Medium,Approved
12e89d10-2871-4733-8bed-db12ad77e82f,Robert Santana,1975-04-06,Australia,Australia,Low,Personal,Used Car Dealer,Salary,False,Clear,1,2022-11-23,Verified,Low,Approved
b0b862ef-6c9f-42b9-b647-8986a3917c99,Gregory Matthews,1993-12-05,Rico,Puerto Rico,Low,Personal,Used Car Dealer,Savings,False,Clear,4,2025-07-04,Verified,Medium,Approved
1b4da0fe-7bb3-4605-9a74-3152627b41a1,Ryan Gonzalez,2003-09-20,Cambodia,Cambodia,High,Personal,Used Car Dealer,Crypto,False,Clear,2,2025-01-27,Pending,High,Manual Review
059dd55d-4b94-4e30-b303-f438fe2110d0,Kenneth Andrews,1976-07-28,Canada,Canada,Low,Personal,Crypto Trader,Business Revenue,False,Potential Match,2,2025-08-25,Verified,Medium,Manual Review
c73f6e1b-af90-4e3c-9d75-0e9890e0b95f,Mary Hill,1994-03-19,Denmark,Denmark,Low,Personal,Nurse,Crypto,False,Clear,1,2024-05-16,Verified,Low,Approved
e726be23-e776-4886-9534-ee1d7f2984f5,Amber Obrien,1986-12-03,Latvia,Latvia,Low,Personal,Crypto Trader,Salary,False,Clear,2,2023-04-21,Verified,Low,Approved
30ac7d7b-a2f9-43a3-b810-ae665a31b4cc,Robert Lawson,1968-11-03,Polynesia,French Polynesia,Low,Personal,Teacher,Inheritance,False,Clear,1,2023-05-01,Verified,Low,Approved
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,Megan Le,2000-12-21,of,Isle of Man,Low,Personal,Nurse,Salary,False,Clear,1,2024-06-23,Verified,Low,Approved
088a93ec-70d9-49f8-89e2-60744f1639a0,Stephanie Lucas,1976-10-11,Emirates,United Arab Emirates,Medium,Personal,Importer/Exporter,Salary,False,Clear,1,2025-04-12,Verified,Low,Approved
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,Morgan Davis,1961-11-25,Polynesia,French Polynesia,Low,Personal,Software Developer,Salary,False,Clear,1,2022-11-17,Pending,Low,Approved
80759f1f-87e5-40fe-9da8-d6d2f8b38a8b,Carlos Ryan,1989-01-30,Armenia,Armenia,Low,Personal,Software Developer,Crypto,False,Clear,4,2023-12-20,Verified,Medium,Approved
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,Sandra Scott,1983-08-19,Slovakia,Slovakia,Low,Personal,Freelancer,Business Revenue,False,Clear,3,2024-11-20,Verified,Medium,Approved
1346d1a9-f680-4cdb-b7e4-90c71d7bc313,Nicole Morgan,2003-12-14,Chile,Chile,Low,Personal,Crypto Trader,Inheritance,False,Clear,3,2023-03-25,Verified,Medium,Approved
65bcc272-fadd-4ea3-aca5-e2fdb966442a,Vincent Dalton,1999-10-18,Georgia,Georgia,Medium,Personal,Software Developer,Salary,False,Clear,1,2025-07-12,Verified,Low,Approved
43b38eb4-0390-4c5d-a502-d6a2ca6a2224,Regina Diaz,1992-07-11,Guam,Guam,Low,Personal,Nurse,Salary,False,Clear,1,2024-10-31,Verified,Low,Approved
618ae305-95a5-4afa-831d-029fac1e86d8,Jordan Chambers,1990-11-07,Uzbekistan,Uzbekistan,Medium,Business,Teacher,Salary,False,Clear,2,2024-01-30,Verified,Medium,Approved
9e9a9f83-0668-43ee-b8b2-b5493bdbc09e,Teresa Rodriguez,1999-11-25,New,New Caledonia,Low,Personal,Teacher,Salary,False,Clear,3,2023-08-21,Verified,Low,Approved
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,Kristina Herman,1973-07-23,Polynesia,French Polynesia,Low,Personal,Software Developer,Business Revenue,False,Clear,3,2023-06-27,Verified,Medium,Approved
0b9bd934-23c8-4d30-9dde-7969688613db,Susan Turner,1969-09-29,Denmark,Denmark,Low,Personal,Consultant,Salary,False,Clear,1,2023-11-16,Verified,Low,Approved
899ca782-e323-4d1a-bc1b-dacc18e19331,Elizabeth Vasquez,1957-08-14,Bahrain,Bahrain,Medium,Personal,Teacher,Business Revenue,False,Clear,3,2023-03-12,Verified,Medium,Approved
8a4a0e2d-f22b-4b98-b24c-c64fbe3e6e57,Jesse Santiago,1971-10-10,Singapore,Singapore,Medium,Personal,Doctor,Business Revenue,False,Potential Match,1,2025-01-07,Verified,Low,Manual Review
d56ce8ea-1959-4b5a-a7a8-f6366a35df59,Patrick Moore,1986-07-30,Poland,Poland,Low,Personal,Nightclub Owner,Inheritance,False,Clear,1,2024-03-06,Verified,Medium,Approved
71d79665-7181-4dcf-b79e-fc6e5edb0d3c,Jason Lynn Jr.,1967-09-07,Australia,Australia,Low,Personal,Civil Servant,Salary,False,Clear,4,2023-10-24,Verified,Low,Approved
e6d5901d-8b62-4d41-9e09-a9eeaf88bdec,Savannah Garcia,1971-10-14,Finland,Finland,Low,Personal,Consultant,Crypto,False,Clear,1,2025-09-04,Verified,Medium,Approved
f2f25eef-1f45-4bfd-b7dc-67e030974b2b,Heather Sanders,1992-04-15,Kingdom,United Kingdom,Low,Personal,Teacher,Business Revenue,False,Clear,1,2024-06-17,Verified,Low,Approved
f8999246-98de-4ebb-a3b5-cecea446be72,Jordan Bates,1999-06-09,Cook,Cook Islands,Low,Personal,Nurse,Savings,False,Clear,1,2025-04-25,Verified,Low,Approved
34885a46-9088-4eaf-8977-6598203c8c25,Richard Sanchez,1977-03-17,Kenya,Kenya,High,Business,Doctor,Salary,False,Clear,5,2024-03-03,Verified,High,Manual Review
3ba5cd2f-dea4-4c19-9024-3d723748967f,Phillip Clark,1993-05-31,South,South Africa,Medium,Personal,Importer/Exporter,Savings,False,Clear,2,2023-10-14,Verified,Medium,Approved
fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,Charles Lester,1978-12-26,Malawi,Malawi,Medium,Personal,Crypto Trader,Inheritance,False,Clear,1,2023-08-02,Verified,Medium,Approved
ddcf8766-a93b-42cd-9c24-220e2cabd7e7,Carlos King,1990-03-26,Guyana,Guyana,Medium,Personal,Crypto Trader,Salary,False,Clear,3,2025-02-06,Verified,Medium,Approved
040a3aae-52e2-4fd9-96bf-10ab3ce915e7,Adrian Tyler,1988-02-10,Samoa,American Samoa,Low,Business,Teacher,Savings,False,Clear,5,2024-11-06,Verified,Medium,Approved
104556e5-bee3-4b79-9d18-1ee986ad8a8c,Anthony Harmon,1974-07-17,Bahrain,Bahrain,Medium,Personal,Doctor,Savings,False,Clear,2,2025-07-24,Verified,Low,Approved
38b77c07-80fb-4296-b3b6-a09b1beaf6ac,Richard Palmer,1959-02-14,Moldova,Moldova,Medium,Personal,Used Car Dealer,Salary,False,Clear,1,2025-03-29,Verified,Medium,Approved
4d37a539-857d-43b3-a8ad-df36ddf275eb,Amanda Logan,1982-01-30,Argentina,Argentina,Medium,Business,Used Car Dealer,Business Revenue,False,Clear,4,2023-10-08,Verified,High,Manual Review
6d204496-66d0-4371-98e8-8ebb7a9e8eef,Victor Brown,1993-07-05,Bahamas,Bahamas,Medium,Personal,Civil Servant,Salary,False,Clear,1,2022-11-20,Verified,Low,Approved
5275eb94-14ae-4f5c-a636-58c912d0498d,Katherine Browning,1966-11-10,Indonesia,Indonesia,Medium,Personal,Software Developer,Savings,False,Clear,1,2024-12-26,Verified,Low,Approved
b64fa54a-8c61-4654-95da-75c1a21150f9,Ana Hill,1967-10-26,Brazil,Brazil,Medium,Personal,Software Developer,Salary,False,Clear,2,2025-02-24,Verified,Low,Approved
6e218b09-9afd-4015-816b-cb9f7426b193,Zachary Schmidt,1962-10-11,Kosovo,Kosovo,Low,Personal,Software Developer,Salary,False,Clear,1,2024-05-24,Verified,Low,Approved
8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,Michael Farrell,1980-07-24,Uruguay,Uruguay,Low,Personal,Consultant,Salary,False,Clear,1,2023-02-23,Verified,Low,Approved
d3d1bf0f-56c4-48e4-a9ef-afb13a7e8e14,Cindy Hayes,1999-05-26,Barbados,Barbados,Medium,Personal,Nurse,Salary,False,Clear,1,2024-08-13,Verified,Low,Approved
4140752c-aa44-4259-9001-8b7b6d4067f4,Jason Davis,1992-10-03,Uzbekistan,Uzbekistan,Medium,Personal,Civil Servant,Crypto,False,Clear,1,2024-04-23,Verified,Medium,Approved
15da705c-d4ef-40aa-975a-81ec112fa612,Christian Leblanc,2000-06-13,Nepal,Nepal,High,Personal,Crypto Trader,Salary,False,Clear,2,2023-09-12,Verified,Medium,Approved
0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,Brent Rodgers,1973-03-25,Gibraltar,Gibraltar,Low,Personal,Software Developer,Business Revenue,False,Clear,1,2025-04-17,Verified,Low,Approved
dfa4bb9f-5a85-4750-a92a-c1391f4a8ca1,Kristina Rivera,1976-12-07,Romania,Romania,Medium,Business,Nurse,Business Revenue,False,Clear,2,2023-07-06,Verified,Medium,Approved
49a214ae-f7e8-48e5-8d2b-91efb8976ec5,Nicole Parrish,1969-09-12,Andorra,Andorra,Low,Business,Consultant,Salary,False,Clear,1,2023-07-03,Verified,Medium,Approved
7b70c3b8-a81f-4ec3-a79c-658a36760ce5,Heather Lane,1993-07-08,Bermuda,Bermuda,Low,Personal,Nurse,Business Revenue,False,Clear,1,2023-10-11,Verified,Low,Approved
47503f1d-c33a-4f6c-9d69-1fba5e187b24,Brian Bruce,1965-05-07,Denmark,Denmark,Low,Personal,Teacher,Salary,False,Clear,1,2023-01-15,Verified,Low,Approved
9f294a8b-d184-4c39-8476-7556f97be2dd,Renee Bruce,1975-02-21,Tajikistan,Tajikistan,High,Personal,Nightclub Owner,Salary,False,Clear,2,2023-02-19,Verified,Medium,Approved
b18753e6-d457-4ad9-a867-a096edd877c8,Maria Johnson,1990-12-20,Malta,Malta,Medium,Business,Nightclub Owner,Salary,False,Clear,1,2024-07-18,Verified,Medium,Approved
bdb025ff-2451-45a4-91d0-59b26699cd99,Sergio Knight,1988-10-03,Korea,South Korea,Low,Personal,Importer/Exporter,Salary,False,Potential Match,1,2024-05-30,Verified,Low,Manual Review
74222167-6b7a-4460-a04e-46cb3712f2d1,Amanda Reese,1988-06-01,Tajikistan,Tajikistan,High,Business,Teacher,Salary,False,Clear,2,2023-03-11,Verified,Medium,Approved
98a21f1c-914d-4fae-b100-13a7c6deb2f0,Jacob Griffith,1981-03-02,Tanzania,Tanzania,High,Business,Cash Courier,Business Revenue,False,Clear,1,2023-04-05,Pending,High,Manual Review
14e286e5-ac89-46bc-8cbd-3c039e2aa4ac,Anthony Moore,1964-10-10,New,New Caledonia,Low,Personal,Doctor,Salary,False,Potential Match,1,2024-07-27,Verified,Low,Manual Review
372f871a-45ee-432d-aa07-f2137129cec7,Matthew Tucker,1969-02-20,Aruba,Aruba,Medium,Personal,Real Estate Agent,Salary,False,Clear,2,2024-11-01,Verified,Medium,Approved
97d7a560-adb1-4670-ad9f-b00d4882d73c,Ashley Jordan,1978-05-05,Montenegro,Montenegro,Low,Personal,Civil Servant,Salary,False,Clear,1,2023-08-17,Verified,Low,Approved
345512f7-01f7-47ec-8e06-30cd996d5c50,Mr. Andrew Foster,1974-12-10,New,New Caledonia,Low,Personal,Software Developer,Business Revenue,False,Clear,1,2023-04-06,Verified,Low,Approved
1eb74b56-53ff-43a2-8a19-35014169b9fc,Daniel Taylor,1994-10-13,Northern,Northern Mariana Islands,Low,Personal,Nightclub Owner,Salary,False,Clear,4,2025-04-09,Verified,Medium,Approved
3ae88926-b423-4cde-8857-511761554667,Paul Thompson,1989-05-03,Austria,Austria,Low,Personal,Engineer,Salary,False,Clear,2,2024-03-21,Verified,Low,Approved
6de59332-9364-43d0-9024-bdc6dcb33df3,Albert Morse,1998-01-13,Tunisia,Tunisia,Medium,Personal,Consultant,Salary,False,Clear,1,2024-06-01,Verified,Low,Approved
f758dce2-0556-4aea-a7b0-32831d7c0098,Michelle Butler,1975-11-19,Laos,Laos,High,Personal,Consultant,Salary,False,Clear,3,2024-01-27,Verified,Medium,Approved
5ca260c9-eb76-47c9-b08a-4895d4ffa666,Robert Montgomery,1986-10-31,Nepal,Nepal,High,Personal,Consultant,Inheritance,False,Clear,4,2023-08-22,Verified,High,Manual Review
1422373f-8622-48d1-a683-e10796c044d0,Ryan Sanchez,1999-02-28,Bermuda,Bermuda,Low,Personal,Teacher,Salary,False,Clear,1,2023-12-21,Verified,Low,Approved
138d994c-2b0a-4edd-8774-44cb5543fc3c,Eric Morgan,1984-01-12,Iceland,Iceland,Low,Personal,Importer/Exporter,Business Revenue,False,Clear,4,2024-12-08,Verified,Medium,Approved
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,Ashley Hicks,1964-01-24,Fiji,Fiji,Medium,Personal,Engineer,Business Revenue,False,Clear,1,2024-08-14,Verified,Low,Approved
4187222b-257d-4e52-9a51-65ca3c7c1d85,Sabrina Briggs,1975-01-11,Laos,Laos,High,Personal,Consultant,Salary,False,Clear,4,2025-01-13,Verified,Medium,Approved
f387e1bd-2d59-42c6-934a-5a2fa7cf705c,Lance Wolf,1957-11-27,Uzbekistan,Uzbekistan,Medium,Personal,Pawn Broker,Business Revenue,False,Clear,1,2023-04-12,Verified,Medium,Approved
ae5ec365-72eb-4474-9458-054ec2874f06,Kathleen Webster,1962-12-17,Mozambique,Mozambique,High,Personal,Engineer,Business Revenue,False,Clear,2,2023-02-10,Verified,Medium,Approved
f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,Kristy Reid,1992-02-22,Ecuador,Ecuador,Medium,Business,Civil Servant,Salary,False,Clear,2,2024-02-08,Verified,Medium,Approved
cbdc4318-4d85-43d2-a1a2-748571348c2a,Brittany Jones,1957-12-30,Rico,Puerto Rico,Low,Personal,Teacher,Salary,False,Clear,2,2023-05-13,Verified,Low,Approved
09a0a0f6-73b0-4091-b634-c1694f76e388,Anthony Romero,1957-10-12,Islands,Solomon Islands,High,Business,Civil Servant,Salary,False,Clear,1,2024-04-30,Verified,Medium,Approved
171dabf9-daf4-41a7-ba34-d2e8dd3f7d7e,Ronald Jones,1959-06-15,Denmark,Denmark,Low,Personal,Pawn Broker,Salary,True,Confirmed Hit,1,2025-07-14,Verified,Medium,Manual Review
bd29ede9-cab4-423b-b448-83858de7ad6c,Katie Ford,1981-03-07,Greece,Greece,Low,Personal,Civil Servant,Salary,False,Clear,2,2025-01-05,Verified,Low,Approved
9ae1a991-524f-43ff-b030-7633a6ded1d8,Joanna Pacheco,1971-09-27,Zambia,Zambia,Medium,Personal,Doctor,Salary,False,Clear,3,2023-05-21,Verified,Medium,Approved
d65e59dd-e62d-4d06-8f9b-85581a7f195b,Chris Brown,1992-02-21,Jersey,Jersey,Low,Personal,Cash Courier,Crypto,False,Clear,2,2024-02-29,Verified,Medium,Approved
b526b22d-3f6c-41f7-8a05-37f02c2cd22b,Miguel Wagner,1958-02-11,Islands,Northern Mariana Islands,Low,Personal,Freelancer,Business Revenue,False,Clear,3,2023-10-24,Pending,Medium,Approved
eafde7d9-5f73-4a3e-9d28-6aa428a39779,Jeffrey Mills,1972-04-16,Kosovo,Kosovo,Low,Personal,Software Developer,Salary,False,Clear,3,2024-04-15,Verified,Low,Approved
a181c85e-ca0a-46ac-8d67-d38e990f0c5b,Jason Morgan,1962-10-22,Serbia,Serbia,Medium,Personal,Consultant,Salary,False,Clear,2,2025-10-09,Verified,Medium,Approved
4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,Andrea Davis,1968-04-18,France,France,Low,Business,Real Estate Agent,Business Revenue,False,Clear,3,2024-04-27,Verified,High,Manual Review
14dd5061-5557-46f8-a67e-ddcedf8f4197,Mary Escobar,1997-06-09,Uruguay,Uruguay,Low,Personal,Nurse,Business Revenue,False,Clear,3,2024-09-12,Verified,Medium,Approved
a981b098-b2cf-452d-a7f3-33b3f7baf55e,Brenda Bailey,1979-02-04,City,Vatican City,Low,Personal,Nightclub Owner,Salary,False,Clear,2,2024-02-13,Verified,Medium,Approved
a4bbf962-606e-4e1c-8f15-84494f40c22f,Kurt Hurley,1983-10-15,Vietnam,Vietnam,High,Personal,Real Estate Agent,Salary,False,Clear,2,2025-09-26,Verified,Medium,Approved
ff4625af-bd20-463b-b275-b5f3d436a7a8,Robin Santiago,1969-04-06,Philippines,Philippines,Medium,Personal,Importer/Exporter,Business Revenue,False,Clear,1,2023-12-20,Verified,Medium,Approved
04aac1b7-5ca0-4428-822c-4d326c645c15,Kelsey Lucas,1959-07-15,Switzerland,Switzerland,Low,Personal,Civil Servant,Salary,False,Clear,1,2024-12-05,Verified,Low,Approved
31274148-7c7c-404e-8422-d03ef29a6339,Christopher Lewis,1997-07-30,Guam,Guam,Low,Personal,Nightclub Owner,Business Revenue,False,Clear,1,2023-10-03,Verified,Medium,Approved
81f7f3fb-19e4-4c6a-89c2-3e69d82c7565,Chad Jones,1974-11-10,Dominican,Dominican Republic,Medium,Personal,Civil Servant,Salary,False,Potential Match,2,2025-07-01,Pending,Low,Manual Review
e05b46c5-5636-4094-a974-31db09a9d1c1,Sandy Stephenson,1955-10-05,Samoa,Samoa,Medium,Personal,Nightclub Owner,Business Revenue,False,Clear,3,2024-10-18,Verified,High,Manual Review
b15e54f6-d4d3-4795-ae4b-ebc429890880,Bonnie Bennett,2001-09-16,Montenegro,Montenegro,Low,Personal,Software Developer,Crypto,False,Clear,2,2024-06-04,Verified,Medium,Approved
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,Rhonda Martin,1985-03-03,Bulgaria,Bulgaria,Low,Personal,Nightclub Owner,Business Revenue,False,Clear,1,2025-09-28,Verified,Medium,Approved
c8a723e9-bfa0-46c2-809c-b50648f1096d,Cynthia Wallace,1991-04-03,Samoa,Samoa,Medium,Personal,Crypto Trader,Cash,False,Clear,1,2023-01-15,Verified,Medium,Approved
e76adca9-7811-4802-88cc-7cfecf01f944,Joseph Collins,1985-10-14,Nigeria,Nigeria,High,Personal,Crypto Trader,Inheritance,False,Clear,3,2023-11-09,Verified,High,Manual Review
c4f9eccd-7630-48a7-b0ca-fdd8fc043f08,Holly Valentine,1978-03-16,Cook,Cook Islands,Low,Business,Used Car Dealer,Salary,False,Clear,1,2024-09-12,Verified,Medium,Approved
331f63fb-d11f-48c0-a97c-a4fff75d599f,James Rose,1965-07-26,Switzerland,Switzerland,Low,Personal,Freelancer,Inheritance,False,Clear,2,2024-12-24,Verified,Medium,Approved
5f07c1a5-dfc6-40ce-bb07-fd31a4244f23,Brenda Wright,1968-07-11,Guam,Guam,Low,Business,Nurse,Savings,False,Clear,3,2023-11-08,Verified,Medium,Approved
1578d709-48f9-43d0-9fea-e1e0d9e604b3,Ashley Singleton,1970-11-12,Brunei,Brunei,Low,Personal,Doctor,Salary,False,Clear,1,2023-05-03,Verified,Low,Approved
177a8a5f-6ffe-43b3-94bf-7a4b25b8a42f,Denise Whitehead,1991-03-11,Spain,Spain,Low,Business,Teacher,Salary,False,Potential Match,3,2025-10-26,Verified,Medium,Manual Review
6a36af18-06d3-4b93-ae33-688d597e6845,Courtney Hayes,1977-04-28,Palau,Palau,Medium,Personal,Engineer,Salary,False,Clear,1,2023-02-05,Verified,Low,Approved
397b5f51-5ffa-46ef-94e4-180cfe9936a3,Jonathan Young,2001-09-04,Zealand,New Zealand,Low,Personal,Importer/Exporter,Salary,False,Clear,1,2025-02-07,Verified,Low,Approved
25637cc3-ca97-4bf5-95d5-96afa663d2cd,Timothy Combs,1973-12-12,Finland,Finland,Low,Personal,Doctor,Business Revenue,False,Clear,2,2025-11-03,Verified,Low,Approved
c24369e7-2387-4af6-94c3-a832b231c60b,Dustin Gallegos,1964-09-12,Herzegovina,Bosnia and Herzegovina,Low,Personal,Teacher,Salary,False,Clear,1,2023-09-13,Verified,Low,Approved
3735262d-4184-4b03-84dd-7054144823f7,Joan Smith,1982-01-05,Cyprus,Cyprus,Medium,Personal,Consultant,Business Revenue,False,Clear,3,2025-09-16,Verified,Medium,Approved
c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Kimberly Acosta,1964-07-14,Estonia,Estonia,Low,Personal,Doctor,Savings,False,Clear,1,2023-09-28,Verified,Low,Approved
9f708368-cb3c-48ca-a392-57316b79afcc,Eric Williams,1998-02-14,Kosovo,Kosovo,Low,Personal,Teacher,Inheritance,False,Clear,1,2023-05-07,Verified,Low,Approved
a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Brian Stein,1964-02-02,Zealand,New Zealand,Low,Personal,Doctor,Salary,False,Clear,3,2024-06-21,Verified,Low,Approved
5c508720-f982-44e0-8603-156a15eacbcf,Jason Beck,1963-05-04,Zealand,New Zealand,Low,Personal,Civil Servant,Salary,False,Clear,2,2025-07-10,Verified,Low,Approved
0534a101-8ddc-4719-81f3-8dd4fd034ada,Joseph Romero,1965-02-21,Ecuador,Ecuador,Medium,Personal,Engineer,Salary,False,Clear,2,2025-04-19,Verified,Low,Approved
bf5023f4-40ef-4935-9f90-bed6fb25664d,John Reid,1957-08-02,Poland,Poland,Low,Personal,Civil Servant,Salary,False,Clear,1,2025-10-13,Verified,Low,Approved
1a89b71e-a0d5-42c8-a837-fe68bba205ca,Richard Cooper,1975-02-04,Canada,Canada,Low,Personal,Freelancer,Salary,False,Clear,1,2024-12-31,Verified,Low,Approved
56ab087a-8bc7-4e81-9a30-45280b599562,Nancy Cook,1959-11-24,Vanuatu,Vanuatu,Medium,Personal,Civil Servant,Savings,False,Clear,1,2024-03-11,Verified,Low,Approved
7a8104de-b205-47bb-bb16-f75776f186ab,Carrie Maxwell,1974-12-24,Gibraltar,Gibraltar,Low,Personal,Civil Servant,Salary,False,Clear,1,2024-08-12,Verified,Low,Approved
0977c513-752a-4d25-b190-1b7ec6b469ef,Robin Brown,1956-08-05,Israel,Israel,Low,Personal,Nurse,Salary,False,Clear,2,2024-07-19,Verified,Low,Approved
4f612217-eef1-4694-90ca-e32d0aba590e,Andrew Gonzalez,1995-12-06,Israel,Israel,Low,Personal,Engineer,Savings,False,Clear,2,2024-11-17,Verified,Low,Approved
a59b457f-c0d7-4c73-895f-fa8140d92bce,Virginia Daniels,1974-11-23,Niue,Niue,Low,Personal,Nightclub Owner,Salary,False,Clear,3,2025-08-08,Verified,Medium,Approved
45f18619-54f9-4429-a7de-02ccdda4f4a7,Howard Norman,1964-08-05,Georgia,Georgia,Medium,Personal,Civil Servant,Salary,False,Clear,1,2025-03-01,Verified,Low,Approved
